ID,Season,Player Name,Team,Position,Games Played (G),Games Started (GS),Minutes Played (MP),Field Goals Made (FG),Field Goal Attempts (FGA),Field Goal Percentage (FG%),3-Point Field Goals Made (3P),3-Point Field Goal Attempts (3PA),3-Point Field Goal Percentage (3P%),2-Point Field Goals Made (2P),2-Point Field Goal Attempts (2PA),2-Point Field Goal Percentage (2P%),Effective Field Goal Percentage (eFG%),Free Throws Made (FT),Free Throw Attempts (FTA),Free Throw Percentage (FT%),Offensive Rebounds (ORB),Offensive Rebound Percentage (ORB%),Defensive Rebounds (DRB),Defensive Rebound Percentage (DRB%),Total Rebounds (TRB),Total Rebounds Per Game,Total Rebound Percentage (TRB%),Assists (AST),Assist Percentage (AST%),Steals (STL),Steal Percentage (STL%),Blocks (BLK),Block Percentage (BLK%),Personal Fouls (PF),Points (PTS),Turnovers (TOV),Turnover Percentage (TOV%),Player Efficiency Rating (PER)
705,2021,Gordon Hayward,CHO,SF,44,44,34.0,7.1,15.0,.473,1.9,4.7,.415,5.1,10.3,.499,.537,3.5,4.2,.843,0.8,2.6,5.0,16.3,5.9,5.9,9.3,4.1,19.5,1.2,1.7,0.3,0.9,1.7,19.6,2.1,11.0,17.6
706,2021,Fred VanVleet,TOR,SG,52,52,36.5,6.5,16.7,.389,3.3,9.2,.366,3.2,7.6,.416,.489,3.3,3.7,.885,0.6,1.8,3.6,11.3,4.2,4.2,6.4,6.3,26.7,1.7,2.2,0.7,2.0,2.3,19.6,1.8,9.1,16.8
707,2021,Tobias Harris,PHI,PF,62,62,32.5,7.6,14.9,.512,1.3,3.4,.394,6.3,11.5,.546,.556,2.9,3.3,.892,1.0,3.5,5.8,19.2,6.8,6.8,11.4,3.5,17.6,0.9,1.3,0.8,2.3,1.9,19.5,1.7,9.5,20.0
708,2021,Anthony Edwards,MIN,SG,72,55,32.1,7.0,16.8,.417,2.4,7.2,.329,4.6,9.6,.483,.488,2.9,3.8,.776,0.8,2.7,3.8,13.5,4.7,4.7,7.9,2.9,14.6,1.1,1.7,0.5,1.3,1.8,19.3,2.2,10.7,13.9
709,2021,Kemba Walker,BOS,PG,43,43,31.8,6.6,15.7,.420,3.0,8.2,.360,3.7,7.5,.486,.514,3.1,3.5,.899,0.4,1.3,3.6,12.6,4.0,4.0,6.9,4.9,23.8,1.1,1.7,0.3,0.8,1.4,19.3,2.0,10.6,17.7
710,2021,Ja Morant,MEM,PG,63,63,32.6,6.8,15.2,.449,1.2,3.8,.303,5.7,11.4,.499,.487,4.3,5.9,.728,0.9,3.0,3.1,10.1,4.0,4.0,6.5,7.4,33.5,0.9,1.3,0.2,0.6,1.4,19.1,3.2,15.3,16.7
711,2021,Michael Porter Jr.,DEN,SF,61,54,31.3,7.3,13.4,.542,2.8,6.3,.445,4.5,7.1,.628,.646,1.7,2.2,.791,1.5,5.4,5.8,20.9,7.3,7.3,13.2,1.1,5.6,0.7,1.0,0.9,2.8,2.1,19.0,1.3,8.1,20.6
712,2021,D'Angelo Russell,MIN,PG,42,26,28.5,6.7,15.5,.431,2.9,7.4,.387,3.8,8.1,.471,.523,2.7,3.5,.765,0.4,1.4,2.3,8.9,2.6,2.6,5.0,5.8,33.6,1.1,1.8,0.4,1.3,1.6,19.0,2.7,13.5,17.6
713,2021,Bam Adebayo,MIA,C,64,64,33.5,7.1,12.5,.570,0.0,0.1,.250,7.1,12.4,.573,.571,4.4,5.5,.799,2.2,7.7,6.7,22.6,9.0,9.0,15.3,5.4,26.9,1.2,1.7,1.0,3.2,2.3,18.7,2.6,15.0,22.7
714,2021,Norman Powell,2TM,SG,69,58,32.0,6.3,13.3,.477,2.5,6.0,.411,3.9,7.3,.532,.570,3.4,3.9,.871,0.6,2.0,2.5,8.8,3.1,3.1,5.3,1.9,9.2,1.2,1.8,0.3,0.8,2.3,18.6,1.7,10.3,16.2
715,2021,Norman Powell,TOR,SG,42,31,30.4,6.7,13.5,.498,2.8,6.4,.439,3.9,7.1,.552,.602,3.4,3.9,.865,0.5,1.6,2.5,9.6,3.0,3.0,5.4,1.8,10.0,1.1,1.8,0.2,0.6,2.3,19.6,1.8,10.8,17.7
716,2021,Norman Powell,POR,SF,27,27,34.4,5.8,13.0,.443,2.0,5.4,.361,3.8,7.6,.502,.518,3.5,4.0,.880,0.9,2.6,2.4,7.8,3.3,3.3,5.1,1.9,8.1,1.3,1.8,0.4,1.0,2.3,17.0,1.6,9.5,14.2
717,2021,Andrew Wiggins,GSW,PF,71,71,33.3,7.1,14.9,.477,2.0,5.2,.380,5.1,9.7,.529,.543,2.4,3.4,.714,1.2,3.7,3.7,11.8,4.9,4.9,7.8,2.4,10.9,0.9,1.3,1.0,2.6,2.2,18.6,1.8,9.8,15.0
718,2021,Jordan Clarkson,UTA,SG,68,1,26.7,6.7,15.8,.425,3.1,8.8,.347,3.7,7.0,.523,.522,1.9,2.1,.896,0.7,2.9,3.3,12.7,4.0,4.0,8.0,2.5,15.3,0.9,1.6,0.1,0.4,1.6,18.4,1.7,9.2,17.1
719,2021,Eric Gordon,HOU,SG,27,13,29.2,5.9,13.6,.433,2.6,7.8,.329,3.3,5.8,.573,.527,3.5,4.2,.825,0.3,1.0,1.9,7.1,2.1,2.1,3.9,2.6,14.6,0.5,0.8,0.5,1.5,1.6,17.8,1.9,10.9,14.4
720,2021,Jrue Holiday,MIL,PG,59,56,32.3,7.0,13.9,.503,1.9,4.8,.392,5.1,9.2,.561,.570,1.8,2.3,.787,1.2,4.2,3.3,10.4,4.5,4.5,7.4,6.1,26.3,1.6,2.4,0.6,1.7,1.7,17.7,2.2,12.6,20.0
721,2021,RJ Barrett,NYK,SG,72,72,34.9,6.5,14.7,.441,1.7,4.3,.401,4.8,10.4,.457,.499,2.9,3.8,.746,0.9,3.0,4.8,14.8,5.8,5.8,8.9,3.0,13.8,0.7,1.1,0.3,0.8,2.6,17.6,1.9,10.5,13.4
722,2021,John Collins,ATL,PF,63,63,29.3,6.8,12.2,.556,1.3,3.3,.399,5.5,8.9,.615,.610,2.7,3.2,.833,1.9,7.1,5.5,20.3,7.4,7.4,13.8,1.2,6.9,0.5,0.9,1.0,3.0,3.1,17.6,1.3,8.9,20.6
723,2021,Darius Garland,CLE,PG,54,50,33.1,6.7,14.9,.451,1.9,4.9,.395,4.8,9.9,.479,.517,2.1,2.4,.848,0.4,1.4,2.0,6.8,2.4,2.4,4.0,6.1,30.9,1.2,1.8,0.1,0.3,2.0,17.4,3.0,16.0,14.2
724,2021,Dillon Brooks,MEM,SF,67,67,29.8,6.4,15.4,.419,1.9,5.6,.344,4.5,9.8,.461,.481,2.4,2.9,.815,0.8,2.8,2.1,7.7,2.9,2.9,5.2,2.3,11.7,1.2,1.9,0.4,1.2,3.5,17.2,1.8,9.6,12.1
725,2021,Kyle Lowry,TOR,PG,46,46,34.8,5.7,13.0,.436,2.8,7.2,.396,2.8,5.8,.487,.546,3.0,3.5,.875,0.8,2.3,4.6,15.1,5.4,5.4,8.5,7.3,31.8,1.0,1.4,0.3,0.9,3.1,17.2,2.7,15.9,16.5
726,2021,Evan Fournier,2TM,SF,42,36,30.0,5.9,12.9,.457,2.8,6.7,.413,3.1,6.1,.504,.565,2.6,3.3,.788,0.2,0.8,2.8,10.2,3.0,3.0,5.4,3.4,18.6,1.1,1.8,0.5,1.4,2.3,17.1,1.7,10.8,16.7
727,2021,Evan Fournier,ORL,SF,26,26,30.3,6.5,14.2,.461,2.8,7.2,.388,3.7,7.0,.536,.560,3.8,4.7,.797,0.2,0.6,2.7,9.5,2.9,2.9,4.9,3.7,20.9,1.0,1.7,0.3,1.0,2.1,19.7,2.1,11.3,18.2
728,2021,Evan Fournier,BOS,SF,16,10,29.5,4.8,10.8,.448,2.8,5.9,.463,2.1,4.8,.429,.576,0.6,0.9,.714,0.3,1.2,3.0,11.4,3.3,3.3,6.3,3.1,14.9,1.3,2.1,0.6,2.0,2.6,13.0,1.2,9.6,14.1
729,2021,Jonas Valančiūnas,MEM,C,62,61,28.3,7.1,12.0,.592,0.3,0.9,.368,6.8,11.1,.611,.606,2.5,3.3,.773,4.1,15.1,8.4,31.9,12.5,12.5,23.4,1.8,10.0,0.6,1.0,0.9,2.9,2.9,17.1,1.6,10.7,24.4
730,2021,Bojan Bogdanović,UTA,SF,72,72,30.8,5.6,12.8,.439,2.5,6.4,.390,3.1,6.4,.487,.536,3.2,3.7,.879,0.6,2.0,3.3,11.1,3.9,3.9,6.7,1.9,9.1,0.6,1.0,0.1,0.1,1.6,17.0,1.8,10.9,14.0
731,2021,Tim Hardaway Jr.,DAL,SG,70,31,28.4,5.8,13.0,.447,3.0,7.6,.391,2.9,5.5,.524,.560,2.0,2.5,.816,0.3,1.1,3.0,11.5,3.3,3.3,6.4,1.8,9.8,0.4,0.8,0.2,0.5,1.6,16.6,0.9,6.1,15.7
732,2021,Buddy Hield,SAC,SG,71,71,34.3,5.7,14.0,.406,4.0,10.2,.391,1.7,3.8,.446,.548,1.2,1.5,.846,0.4,1.3,4.3,14.1,4.7,4.7,7.6,3.6,14.7,0.9,1.2,0.4,1.0,2.5,16.6,1.8,11.1,12.8
733,2021,Kevin Porter Jr.,HOU,SG,26,23,32.1,6.0,14.1,.425,1.9,6.2,.311,4.1,7.9,.515,.493,2.7,3.6,.734,0.8,2.4,3.0,10.5,3.8,3.8,6.3,6.3,31.2,0.7,1.1,0.3,0.9,2.3,16.6,3.5,18.2,12.5
734,2021,Bogdan Bogdanović,ATL,SG,44,27,29.7,6.1,12.8,.473,3.3,7.6,.438,2.8,5.3,.522,.602,0.9,1.0,.909,0.5,1.7,3.2,11.5,3.6,3.6,6.7,3.3,17.6,1.1,1.8,0.3,0.9,2.3,16.4,1.2,8.5,17.6
735,2021,Chris Paul,PHO,PG,70,70,31.4,6.3,12.6,.499,1.5,3.7,.395,4.8,8.9,.543,.557,2.4,2.6,.934,0.4,1.3,4.1,14.5,4.5,4.5,8.0,8.9,40.9,1.4,2.2,0.3,0.8,2.4,16.4,2.2,14.0,21.4
736,2021,Khyri Thomas,HOU,SG,5,2,30.6,6.4,13.2,.485,1.8,5.4,.333,4.6,7.8,.590,.553,1.8,1.8,1.000,1.4,4.7,2.2,8.0,3.6,3.6,6.3,5.0,26.9,1.8,2.8,1.2,3.5,1.6,16.4,1.2,7.9,21.3
737,2021,Mike Conley,UTA,PG,51,51,29.4,5.6,12.5,.444,2.7,6.6,.412,2.9,6.0,.479,.552,2.4,2.8,.852,0.7,2.7,2.8,9.6,3.5,3.5,6.3,6.0,30.6,1.4,2.3,0.2,0.5,1.9,16.2,1.9,12.4,19.2
738,2021,Harrison Barnes,SAC,PF,58,58,36.2,5.5,11.1,.497,1.7,4.4,.391,3.8,6.7,.567,.575,3.4,4.1,.830,1.1,3.3,5.5,17.2,6.6,6.6,10.2,3.5,13.0,0.7,1.0,0.2,0.4,1.3,16.1,1.6,11.1,15.4
739,2021,Elijah Bryant,MIL,SG,1,0,32.0,6.0,13.0,.462,1.0,5.0,.200,5.0,8.0,.625,.500,3.0,3.0,1.000,2.0,6.8,4.0,12.7,6.0,6.0,9.9,3.0,12.6,0.0,0.0,1.0,2.8,4.0,16.0,4.0,21.8,10.6
740,2021,OG Anunoby,TOR,SF,43,43,33.3,5.8,12.1,.480,2.4,6.1,.398,3.4,6.0,.562,.580,1.9,2.4,.784,1.3,4.0,4.3,14.6,5.5,5.5,9.1,2.2,10.1,1.5,2.2,0.7,2.2,2.7,15.9,1.7,11.7,15.4
741,2021,LaMelo Ball,CHO,PG,51,31,28.8,5.7,13.2,.436,1.8,5.1,.352,3.9,8.1,.489,.504,2.5,3.2,.758,1.2,4.6,4.7,17.9,5.9,5.9,11.1,6.1,33.9,1.6,2.7,0.4,1.2,2.7,15.7,2.8,16.3,17.5
742,2021,Dejounte Murray,SAS,PG,67,67,31.9,6.6,14.5,.453,0.9,3.0,.317,5.6,11.6,.488,.485,1.6,2.0,.791,0.9,2.8,6.2,21.1,7.1,7.1,11.8,5.4,25.9,1.5,2.3,0.1,0.3,2.0,15.7,1.7,10.2,16.5
743,2021,Terrence Ross,ORL,SG,46,2,29.3,5.5,13.4,.412,1.9,5.7,.337,3.6,7.7,.469,.485,2.6,3.0,.870,0.3,1.1,3.1,11.4,3.4,3.4,6.1,2.3,13.2,1.0,1.7,0.5,1.4,1.9,15.6,1.6,9.9,13.2
744,2021,T.J. Warren,IND,SF,4,4,29.3,6.8,12.8,.529,0.0,1.8,.000,6.8,11.0,.614,.529,2.0,2.5,.800,0.5,1.9,3.0,11.1,3.5,3.5,6.5,1.3,6.5,0.5,0.8,0.0,0.0,4.0,15.5,1.0,6.7,11.6
745,2021,Kelly Oubre Jr.,GSW,SF,55,50,30.7,5.8,13.2,.439,1.6,5.2,.316,4.1,8.0,.519,.501,2.2,3.2,.695,1.5,5.2,4.5,15.4,6.0,6.0,10.4,1.3,6.5,1.0,1.6,0.8,2.2,2.2,15.4,1.3,8.0,13.3
746,2021,Dennis Schröder,LAL,SG,61,61,32.1,5.4,12.5,.437,1.2,3.5,.335,4.3,9.0,.476,.484,3.4,4.0,.848,0.5,1.7,3.0,10.3,3.5,3.5,6.1,5.8,26.9,1.1,1.7,0.2,0.6,2.6,15.4,2.7,15.8,13.8
747,2021,Derrick White,SAS,SG,36,32,29.6,5.2,12.6,.411,2.3,6.8,.346,2.8,5.8,.486,.503,2.7,3.2,.851,0.4,1.3,2.6,9.6,3.0,3.0,5.4,3.5,17.4,0.7,1.2,1.0,2.9,2.5,15.4,1.3,8.2,15.0
748,2021,Gary Trent Jr.,2TM,SG,58,38,31.1,5.5,13.5,.408,2.8,7.4,.385,2.7,6.1,.435,.513,1.4,1.8,.783,0.5,1.6,2.2,7.7,2.6,2.6,4.6,1.4,6.6,1.0,1.5,0.2,0.5,1.6,15.3,0.7,4.9,12.1
749,2021,Gary Trent Jr.,POR,SG,41,23,30.8,5.3,12.8,.414,3.0,7.4,.397,2.3,5.3,.438,.530,1.4,1.8,.773,0.5,1.7,1.7,6.1,2.2,2.2,3.9,1.4,6.7,0.9,1.4,0.1,0.4,1.5,15.0,0.8,5.3,12.4
750,2021,Gary Trent Jr.,TOR,SG,17,15,31.8,6.1,15.4,.395,2.6,7.3,.355,3.5,8.1,.431,.479,1.5,1.8,.806,0.4,1.2,3.2,11.6,3.6,3.6,6.2,1.3,6.4,1.1,1.7,0.2,0.7,1.7,16.2,0.7,4.2,11.3
751,2021,Clint Capela,ATL,C,63,63,30.1,6.6,11.0,.594,0.0,0.0,,6.6,11.0,.594,.594,2.1,3.6,.573,4.7,17.5,9.6,34.3,14.3,14.3,26.1,0.8,4.1,0.7,1.1,2.0,6.0,2.3,15.2,1.2,8.4,24.3
752,2021,Tyler Herro,MIA,SG,54,15,30.3,5.7,12.9,.439,2.0,5.5,.360,3.7,7.4,.498,.516,1.7,2.2,.803,0.5,1.8,4.5,16.7,5.0,5.0,9.4,3.4,18.0,0.6,1.1,0.3,1.1,1.3,15.1,1.9,11.9,13.3
753,2021,Coby White,CHI,PG,69,54,31.2,5.4,13.1,.416,2.4,6.6,.359,3.1,6.5,.473,.506,1.9,2.1,.901,0.4,1.5,3.7,13.0,4.1,4.1,7.3,4.8,21.8,0.6,0.9,0.2,0.6,2.6,15.1,2.3,13.9,12.0
754,2021,De'Andre Hunter,ATL,SF,23,19,29.5,5.2,10.8,.484,1.3,4.1,.326,3.9,6.7,.582,.546,3.2,3.7,.859,0.7,2.8,4.0,14.7,4.8,4.8,8.9,1.9,9.7,0.8,1.4,0.5,1.6,2.6,15.0,1.3,9.2,15.7
755,2021,Andre Drummond,2TM,C,46,46,27.0,6.1,12.4,.493,0.0,0.2,.000,6.1,12.3,.500,.493,2.7,4.5,.600,3.6,14.8,8.4,35.2,12.0,12.0,24.9,2.0,13.2,1.4,2.5,1.1,3.5,3.2,14.9,2.7,15.8,19.4
756,2021,Andre Drummond,CLE,C,25,25,28.9,7.2,15.2,.474,0.0,0.3,.000,7.2,14.9,.484,.474,3.1,5.2,.597,4.0,15.3,9.4,37.5,13.5,13.5,26.1,2.6,16.2,1.6,2.7,1.2,3.6,2.8,17.5,3.2,15.6,20.5
757,2021,Andre Drummond,LAL,C,21,21,24.8,4.9,9.1,.531,0.0,0.0,,4.9,9.1,.531,.531,2.2,3.6,.605,3.1,14.1,7.1,32.0,10.2,10.2,23.1,1.4,9.0,1.1,2.2,1.0,3.4,3.8,11.9,2.0,16.0,17.9
758,2021,Devonte' Graham,CHO,PG,55,44,30.2,4.6,12.2,.377,3.3,8.7,.375,1.3,3.5,.380,.510,2.4,2.9,.842,0.4,1.4,2.3,8.4,2.7,2.7,4.8,5.4,26.3,0.9,1.4,0.1,0.4,1.4,14.8,1.5,10.2,14.6
759,2021,Derrick Rose,2TM,PG,50,3,25.6,5.7,12.2,.470,1.0,2.6,.388,4.7,9.6,.492,.511,2.2,2.5,.866,0.4,1.7,2.2,9.3,2.6,2.6,5.5,4.2,28.0,1.0,1.9,0.4,1.4,1.1,14.7,1.6,10.5,18.3
760,2021,Derrick Rose,DET,PG,15,0,22.8,5.3,12.3,.429,0.9,2.6,.333,4.4,9.7,.455,.465,2.8,3.3,.840,0.4,1.9,1.5,7.6,1.9,1.9,4.7,4.2,32.5,1.2,2.6,0.3,1.0,1.1,14.2,1.9,12.3,17.1
761,2021,Derrick Rose,NYK,PG,35,3,26.8,5.9,12.2,.487,1.1,2.6,.411,4.9,9.6,.507,.530,1.9,2.2,.883,0.4,1.6,2.5,10.0,2.9,2.9,5.9,4.2,26.3,0.9,1.7,0.4,1.5,1.1,14.9,1.4,9.6,18.8
762,2021,Lonzo Ball,NOP,PG,55,55,31.8,5.3,12.7,.414,3.1,8.3,.378,2.1,4.5,.482,.537,0.9,1.2,.781,0.6,2.1,4.2,14.3,4.8,4.8,8.2,5.7,25.4,1.5,2.3,0.6,1.7,1.9,14.6,2.2,14.5,15.2
763,2021,Kendrick Nunn,MIA,PG,56,44,29.5,5.7,11.8,.485,2.2,5.7,.381,3.5,6.0,.583,.578,1.0,1.1,.933,0.4,1.5,2.8,10.8,3.2,3.2,6.2,2.6,14.5,0.9,1.6,0.3,0.9,1.9,14.6,1.4,10.5,14.2
764,2021,Deandre Ayton,PHO,C,69,69,30.7,6.2,10.0,.626,0.1,0.3,.200,6.2,9.7,.639,.629,1.9,2.5,.769,3.3,12.4,7.2,26.3,10.5,10.5,19.5,1.4,6.8,0.6,1.0,1.2,3.4,2.8,14.4,1.5,11.9,20.3
765,2021,Jaren Jackson Jr.,MEM,C,11,4,23.5,4.8,11.4,.424,1.5,5.5,.283,3.3,5.9,.554,.492,3.2,3.8,.833,1.5,6.9,4.1,18.7,5.6,5.6,12.7,1.1,6.8,1.1,2.2,1.6,6.3,3.8,14.4,1.4,9.5,18.0
766,2021,Thomas Bryant,WAS,C,10,10,27.1,5.9,9.1,.648,0.9,2.1,.429,5.0,7.0,.714,.698,1.6,2.4,.667,1.8,7.1,4.3,16.8,6.1,6.1,11.9,1.5,8.2,0.4,0.7,0.8,2.5,3.1,14.3,1.1,9.8,18.7
767,2021,Rudy Gobert,UTA,C,71,71,30.8,5.5,8.2,.675,0.0,0.1,.000,5.5,8.1,.680,.675,3.3,5.3,.623,3.4,12.2,10.1,33.5,13.5,13.5,23.3,1.3,6.0,0.6,0.9,2.7,7.0,2.3,14.3,1.7,13.7,23.5
768,2021,Ben Simmons,PHI,PG,58,58,32.4,5.6,10.1,.557,0.1,0.2,.300,5.6,9.9,.562,.560,3.0,4.9,.613,1.6,5.6,5.6,18.7,7.2,7.2,12.2,6.9,31.3,1.6,2.4,0.6,1.7,2.9,14.3,3.0,19.6,18.3
769,2021,Richaun Holmes,SAC,C,61,61,29.2,6.0,9.4,.637,0.0,0.2,.182,6.0,9.2,.645,.638,2.2,2.8,.794,2.4,8.8,5.9,22.7,8.3,8.3,15.7,1.7,8.3,0.6,1.1,1.6,4.6,3.5,14.2,1.2,10.3,20.2
770,2021,Al Horford,OKC,C,28,28,27.9,5.8,12.9,.450,2.0,5.4,.368,3.8,7.4,.510,.528,0.6,0.8,.818,1.0,3.8,5.7,21.4,6.7,6.7,12.5,3.4,20.1,0.9,1.5,0.9,2.9,1.7,14.2,1.0,7.3,17.4
771,2021,Marvin Bagley III,SAC,PF,43,42,25.9,5.7,11.4,.504,0.9,2.5,.343,4.9,8.9,.550,.542,1.8,3.1,.575,2.5,10.4,4.9,21.5,7.4,7.4,15.9,1.0,5.8,0.5,0.9,0.5,1.6,2.3,14.1,1.4,9.7,16.3
772,2021,Joe Harris,BRK,SF,69,65,31.0,5.2,10.2,.505,3.1,6.4,.475,2.1,3.8,.555,.654,0.7,0.9,.778,0.6,2.3,3.0,10.1,3.6,3.6,6.4,1.9,8.4,0.7,1.0,0.2,0.6,2.0,14.1,0.9,7.8,14.1
773,2021,Luguentz Dort,OKC,SG,52,52,29.7,4.8,12.3,.387,2.2,6.3,.343,2.6,6.0,.432,.475,2.3,3.2,.744,0.7,2.5,2.9,10.3,3.6,3.6,6.4,1.7,8.8,0.9,1.4,0.4,1.1,2.6,14.0,1.5,10.0,10.1
774,2021,Rui Hachimura,WAS,PF,57,57,31.5,5.4,11.4,.478,0.8,2.4,.328,4.6,9.0,.519,.513,2.2,2.8,.770,0.9,2.9,4.6,15.5,5.5,5.5,9.2,1.4,6.3,0.8,1.1,0.1,0.3,2.1,13.8,1.2,8.6,11.4
775,2021,Darius Bazley,OKC,PF,55,55,31.2,5.0,12.5,.396,1.5,5.2,.290,3.5,7.3,.470,.456,2.3,3.2,.702,0.9,3.1,6.3,21.2,7.2,7.2,12.0,1.8,8.9,0.5,0.8,0.5,1.3,1.1,13.7,2.2,13.7,9.7
776,2021,Chris Boucher,TOR,C,60,14,24.2,4.8,9.3,.514,1.5,3.9,.383,3.3,5.4,.609,.595,2.5,3.2,.788,2.0,8.5,4.8,22.5,6.7,6.7,15.3,1.1,6.9,0.6,1.2,1.9,7.6,2.8,13.6,0.8,6.7,21.9
777,2021,Lauri Markkanen,CHI,PF,51,26,25.8,4.9,10.2,.480,2.3,5.8,.402,2.6,4.4,.582,.594,1.5,1.8,.826,0.7,3.0,4.6,19.4,5.3,5.3,11.3,0.9,5.0,0.5,1.0,0.3,1.0,1.5,13.6,1.0,8.5,15.2
778,2021,Doug McDermott,IND,PF,66,29,24.5,5.4,10.1,.532,1.7,4.3,.388,3.7,5.7,.641,.616,1.2,1.5,.816,0.9,4.0,2.4,10.7,3.3,3.3,7.4,1.3,7.8,0.3,0.6,0.1,0.3,1.8,13.6,0.8,7.0,15.6
779,2021,Kelly Olynyk,2TM,PF,70,62,28.5,4.8,10.0,.484,1.8,5.3,.342,3.0,4.7,.641,.574,2.1,2.5,.829,1.2,4.8,5.7,22.5,7.0,7.0,13.6,2.9,16.0,1.1,1.9,0.6,2.1,3.0,13.5,1.8,14.0,16.4
780,2021,Kelly Olynyk,MIA,C,43,38,26.9,3.8,8.7,.431,1.8,5.7,.317,2.0,3.1,.639,.533,0.7,0.9,.775,1.0,4.4,5.0,21.1,6.1,6.1,12.9,2.1,11.7,0.9,1.7,0.6,2.4,2.9,10.0,1.3,12.3,12.1
781,2021,Kelly Olynyk,HOU,PF,27,24,31.1,6.5,11.9,.545,1.8,4.6,.392,4.7,7.3,.643,.621,4.2,5.0,.844,1.6,5.2,6.9,24.5,8.4,8.4,14.5,4.1,21.9,1.4,2.2,0.6,1.7,3.1,19.0,2.6,15.7,22.3
782,2021,LaMarcus Aldridge,2TM,C,26,23,25.9,5.4,11.4,.473,1.2,3.1,.388,4.2,8.3,.505,.525,1.6,1.8,.872,0.7,3.0,3.8,15.8,4.5,4.5,9.4,1.9,11.0,0.4,0.8,1.1,3.7,1.8,13.5,1.0,7.9,15.7
783,2021,LaMarcus Aldridge,SAS,C,21,18,25.9,5.5,11.8,.464,1.3,3.6,.360,4.2,8.2,.509,.518,1.5,1.8,.838,0.8,3.3,3.7,15.4,4.5,4.5,9.2,1.7,10.2,0.4,0.7,0.9,2.8,1.7,13.7,1.0,7.0,15.1
784,2021,LaMarcus Aldridge,BRK,C,5,5,26.0,5.0,9.6,.521,0.8,1.0,.800,4.2,8.6,.488,.563,2.0,2.0,1.000,0.4,1.8,4.4,17.8,4.8,4.8,10.2,2.6,14.3,0.6,1.1,2.2,7.4,2.2,12.8,1.4,11.8,18.2
785,2021,Mikal Bridges,PHO,SF,72,72,32.6,5.0,9.3,.543,1.9,4.4,.425,3.2,4.9,.647,.643,1.5,1.8,.840,1.1,3.7,3.2,11.1,4.3,4.3,7.5,2.1,8.8,1.1,1.6,0.9,2.4,1.6,13.5,0.8,7.3,16.4
786,2021,Montrezl Harrell,LAL,C,69,1,22.9,5.4,8.7,.622,0.0,0.1,.000,5.4,8.6,.632,.622,2.6,3.7,.707,2.3,11.3,3.9,19.1,6.2,6.2,15.2,1.1,7.7,0.7,1.4,0.7,2.8,1.9,13.5,1.1,9.4,22.7
787,2021,Carmelo Anthony,POR,PF,69,3,24.5,4.7,11.3,.421,1.9,4.7,.409,2.8,6.6,.429,.506,2.0,2.2,.890,0.5,2.0,2.6,11.8,3.1,3.1,6.8,1.5,9.2,0.7,1.3,0.6,2.0,2.1,13.4,0.9,6.7,14.6
788,2021,Goran Dragić,MIA,PG,50,11,26.7,4.8,11.1,.432,1.8,4.9,.373,3.0,6.2,.479,.514,2.0,2.4,.828,0.5,2.2,2.9,12.1,3.4,3.4,7.2,4.4,25.9,0.7,1.2,0.2,0.6,2.3,13.4,2.4,16.2,13.0
789,2021,Josh Jackson,DET,SG,62,25,25.2,4.8,11.4,.419,1.2,4.1,.300,3.5,7.3,.487,.473,2.6,3.5,.729,0.9,4.0,3.2,14.2,4.1,4.1,9.1,2.3,15.1,0.9,1.7,0.8,2.6,2.9,13.4,2.3,15.0,12.0
790,2021,Marcus Morris,LAC,PF,57,29,26.4,4.8,10.2,.473,2.5,5.2,.473,2.4,5.1,.472,.592,1.3,1.6,.820,0.6,2.7,3.5,14.5,4.1,4.1,8.8,1.0,5.6,0.6,1.1,0.3,0.9,2.1,13.4,1.0,8.4,14.5
791,2021,Danilo Gallinari,ATL,PF,51,4,24.0,4.0,9.3,.434,2.0,5.0,.406,2.0,4.3,.466,.542,3.2,3.4,.925,0.3,1.6,3.8,17.0,4.1,4.1,9.5,1.5,9.2,0.6,1.2,0.2,0.7,2.1,13.3,0.8,7.2,16.3
792,2021,Duncan Robinson,MIA,SF,72,72,31.4,4.4,10.0,.439,3.5,8.5,.408,0.9,1.4,.625,.614,0.9,1.0,.827,0.1,0.4,3.4,12.1,3.5,3.5,6.3,1.8,8.3,0.6,0.9,0.3,0.9,2.5,13.1,1.1,9.7,11.0
793,2021,Marcus Smart,BOS,PG,48,45,32.9,4.2,10.6,.398,1.9,5.9,.330,2.3,4.8,.482,.489,2.7,3.4,.790,0.8,2.5,2.7,9.3,3.5,3.5,5.9,5.7,23.6,1.5,2.2,0.5,1.4,2.6,13.1,2.0,14.2,13.8
794,2021,Tyrese Haliburton,SAC,PG,58,20,30.1,5.0,10.7,.472,2.1,5.1,.409,2.9,5.6,.529,.569,0.8,1.0,.857,0.7,2.4,2.3,8.6,3.0,3.0,5.5,5.3,24.6,1.3,2.1,0.5,1.4,1.4,13.0,1.6,12.5,16.2
795,2021,Shake Milton,PHI,SG,63,4,23.2,4.8,10.6,.450,1.1,3.2,.350,3.6,7.4,.494,.503,2.3,2.8,.830,0.5,2.5,1.8,8.5,2.3,2.3,5.6,3.1,20.3,0.6,1.3,0.3,1.1,2.1,13.0,1.6,12.2,14.6
